Contig	T0-R-Dry-soil-A Mean	T0-R-Dry-soil-B Mean	T0-R-Dry-soil-C Mean	T1-R-H218O-A Mean	T1-R-H218O-B Mean	T1-R-H218O-C Mean	T1-R-H218O-P-A Mean	T1-R-H218O-P-B Mean	T1-R-H218O-P-C Mean	T1-R-H2O-A Mean	T1-R-H2O-B Mean	T1-R-H2O-C Mean	T1-R-H2O-P-A Mean	T1-R-H2O-P-B Mean	T1-R-H2O-P-C Mean	T2-R-H218O-A Mean	T2-R-H218O-B Mean	T2-R-H218O-C Mean	T2-R-H218O-P-A Mean	T2-R-H218O-P-B Mean	T2-R-H218O-P-C Mean	T2-R-H2O-A Mean	T2-R-H2O-B Mean	T2-R-H2O-C Mean	T2-R-H2O-P-A Mean	T2-R-H2O-P-B Mean	T2-R-H2O-P-C Mean	T3-R-H218O-A Mean	T3-R-H218O-B Mean	T3-R-H218O-C Mean	T3-R-H218O-P-A Mean	T3-R-H218O-P-B Mean	T3-R-H218O-P-C Mean	T3-R-H2O-A Mean	T3-R-H2O-B Mean	T3-R-H2O-C Mean	T3-R-H2O-P-A Mean	T3-R-H2O-P-B Mean	T3-R-H2O-P-C Mean
NODE_360_length_50460_cov_10.284168__full	0.011528523	0	0	0	0.0057642614	0	0.0028821307	0.017292785	0.011528523	0.0057642614	0	0.017292785	0.0057642614	0.0057642614	0.010773206	0	0.0057642614	0	0	0	0	0	0	0.0032597892	0.0057642614	0	0	0	0	0	0	0	0	0	0.0057642614	0.004889684	0	0.00270324	0
NODE_362_length_50143_cov_9.347174__full	0	0	0	0.010401457	0.005800812	0	0	0.005800812	0	0	0	0	0	0.011601624	0	0	0	0	0	0	0.005800812	0	0	0	0	0	0	0	0	0	0	0.005120717	0	0	0	0	0	0	0
NODE_375_length_49463_cov_14.524066__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058808024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_381_length_49034_cov_20.022131__full	0	0	0	0	0	0	0	0	0	0.005850585	0	0	0.0048686685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037762865	0	0	0	0.0232796	0.010228296	0	0
NODE_382_length_48979_cov_10.533347__full	0	0	0	0	0	0	0	0	0	0	0.0059390934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059390934	0	0	0	0	0	0	0	0	0
NODE_383_length_48965_cov_10.607600__full	0	0	0	0.017883847	0.018436955	0	0.011021202	0	0.011881594	0.008931681	0.01782239	0	0	0.003687391	0	0	0.005408174	0	0	0	0.011226058	0.011881594	0.005940797	0.005940797	0	0	0	0.005940797	0.01782239	0.0054491446	0	0.0071289563	0.011021202	0	0	0.0041380725	0	0	0
NODE_393_length_48488_cov_10.008225__full	0	0	0.0029997104	0.0029997104	0	0.011998842	0	0.005999421	0	0.0059580454	0.0029997104	0.011998842	0.0029790227	0.005999421	0.017998261	0	0	0	0	0.008957756	0	0.0029997104	0	0	0	0	0.0029997104	0	0.005999421	0	0.005999421	0.0029997104	0	0.005999421	0.00591667	0.023997683	0	0	0
NODE_397_length_48128_cov_19.143393__full	0	0	0	0	0	0	0	0	0	0.024177749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041685775	0	0.0030222186	0	0	0	0	0	0	0	0	0.0052524074	0	0
NODE_409_length_47453_cov_8.823647__full	0	0	0	0.018392067	0	0	0	0	0	0.011838573	0	0.0061306893	0	0.0061306893	0	0	0	0.0061306893	0	0	0	0.00549648	0	0	0	0	0	0	0	0	0	0	0.0061306893	0	0	0.012261379	0	0	0
NODE_411_length_47359_cov_13.253576__full	0	0	0	0.0061428966	0	0	0	0	0.0061428966	0.0061428966	0	0	0.0061428966	0	0	0	0	0	0.004067021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01703065	0	0	0	0.0061428966	0	0
NODE_423_length_46816_cov_11.902198__full	0	0	0	0	0	0	0	0	0	0	0.0030000429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_425_length_46800_cov_16.409756__full	0	0	0	0.012433012	0	0.012433012	0	0	0	0.012433012	0	0	0	0	0	0.012433012	0.009324759	0	0	0	0.006216506	0.018649518	0.003108253	0	0	0	0	0.006216506	0	0	0	0	0	0.012433012	0	0.005444802	0	0.0059163985	0
NODE_426_length_46772_cov_15.395539__full	0	0	0	0	0	0	0	0	0.017974347	0	0	0	0	0	0	0	0	0	0	0	0	0.018660719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_435_length_46022_cov_11.485051__full	0	0	0	0	0	0.006321939	0	0	0	0.0104203	0	0	0	0	0	0	0	0	0	0	0	0.006321939	0	0	0	0.005449948	0.006321939	0	0	0	0	0	0	0.009482909	0	0	0	0.018965818	0
NODE_438_length_45888_cov_11.546114__full	0	0	0	0.017228562	0.006340461	0	0	0.006340461	0.006340461	0.011762648	0	0	0.005159823	0.012680922	0	0.031702306	0.012680922	0.0045039137	0	0	0	0.009707464	0.022191614	0	0.012680922	0.019021383	0	0.015851153	0	0	0	0	0.01171892	0.025361843	0.011587739	0	0	0.006340461	0
NODE_446_length_45511_cov_11.310116__full	0	0	0.07793038	0.006393157	0.059720907	0	0.15541986	0.01917947	0.025263993	0.006393157	0.006393157	0.006393157	0.1525319	0.20735875	0.21796256	0.018650383	0.012786314	0	0.16119574	0.15718348	0.25244153	0.012786314	0.01917947	0.006393157	0.28442934	0.081920594	0.056568418	0.012786314	0.012786314	0	0.27563325	0.11534137	0.20145059	0.087520115	0	0.006393157	0.26046604	0.35199842	0.3213774
NODE_452_length_45125_cov_117.847000__full	0	0.0064480267	0	0.11833241	0.07217343	0.08742635	0	0	0.0128960535	0.051584214	0.07372985	0.12824903	0.0104502505	0.0064480267	0.0064480267	0.045136187	0.01934408	0.025792107	0.0064480267	0	0	0.07092829	0.12896053	0.06770428	0	0.0064480267	0	0.1003224	0.025792107	0	0	0	0.0064480267	0.08200111	0.2142746	0.060633685	0	0.0064480267	0
NODE_459_length_44665_cov_15.639097__full	0	0	0	0	0	0.0065146578	0.0065146578	0.005526227	0	0.0032573289	0.016084466	0.026058631	0.009794451	0.017949006	0	0.006379872	0.039087947	0	0.0065146578	0	0	0	0	0.0130293155	0.0065146578	0	0.019543974	0	0	0	0.0032573289	0.0065146578	0.0032573289	0.0065146578	0	0	0.011861171	0.0065146578	0
NODE_461_length_44567_cov_16.425025__full	0.019587096	0	0	0.05786073	0.03467141	0.051736947	0.13713218	0.06889254	0.029380642	0.038498774	0.0620258	0.03917419	0.064277194	0.06346669	0.05995452	0.038633857	0.013058064	0.012202535	0.039669495	0.048675057	0.01720062	0.029493213	0.0377333	0.040164802	0.14174753	0.019587096	0.122092895	0.038813967	0.006529032	0	0.019564582	0	0.03264516	0.033815883	0.023459487	0.03260013	0.018506428	0.006529032	0.010086228
NODE_466_length_44478_cov_12.449717__full	0	0	0	0.0041959933	0.01913012	0	0.02219816	0	0	0.0065421406	0.009813211	0.017280275	0.0065421406	0	0.0049178847	0.026168562	0	0	0	0.016468147	0	0.0065421406	0.013084281	0.0065421406	0	0	0.0065421406	0.018002165	0	0	0.0065421406	0	0	0	0.018317994	0.0032710703	0.013084281	0.0065421406	0
NODE_473_length_43956_cov_17.305607__full	0	0	0	0	0.006620098	0.013171712	0	0	0.010181254	0.0037894351	0.006620098	0.013240196	0.024014976	0.026480392	0	0.026480392	0.018444963	0.017212255	0	0.006620098	0	0.004109026	0.019860294	0.005980916	0.019860294	0.023170343	0.011550929	0.013240196	0.019860294	0.04451445	0.037894353	0.0095877275	0	0	0	0.024243254	0.047116835	0.039720587	0.006620098
NODE_484_length_43705_cov_10.388181__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_488_length_43550_cov_20.716600__full	0	0	0	0	0.0066820276	0	0	0	0	0.016336406	0.025806451	0.012165898	0	0	0	0	0	0.0066820276	0	0	0	0.033341013	0.018387096	0	0	0	0	0	0	0	0	0	0	0.0066820276	0.013364055	0	0	0	0
NODE_496_length_43336_cov_11.284155__full	0	0	0	0	0.0067151394	0	0	0	0	0	0.004121706	0	0	0	0	0.0055573564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017876163	0	0.0067151394	0	0	0
NODE_497_length_43315_cov_11.462236__full	0	0	0	0	0	0.006718406	0	0	0.003359203	0.0058843973	0	0	0	0	0	0.003359203	0	0	0	0	0.0063014016	0.0032665355	0.003359203	0	0.016355844	0	0.0047260514	0	0.020155217	0	0	0	0	0	0.0055137263	0.0063014016	0	0	0
NODE_510_length_42924_cov_18.393905__full	0	0	0	0	0.0067798197	0	0	0	0	0.005330341	0.0067798197	0	0	0	0	0	0.013559639	0	0	0	0	0.0033899099	0	0	0	0	0	0.0067798197	0	0	0	0	0	0	0	0	0	0	0
NODE_520_length_42478_cov_14.510630__full	0.006851257	0.0051502553	0.006851257	0.012474013	0	0.006851257	0	0	0	0	0	0.034256283	0	0	0	0.013702514	0.011812512	0.005811756	0	0	0	0.041107543	0.005764506	0	0	0.006851257	0	0.023294274	0	0	0.004158004	0	0	0.027405027	0.006851257	0	0.006851257	0.013702514	0
NODE_526_length_42340_cov_53.079544__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006873667	0	0	0	0	0	0	0	0	0	0.006873667	0	0	0	0	0
NODE_529_length_42258_cov_25.141251__full	0.003443526	0	0	0.040847346	0.006887052	0.006887052	0	0.006887052	0	0.03704759	0.03443526	0.03787879	0	0	0.024650898	0.0132991355	0	0.002707324	0	0	0	0	0.006887052	0.013774104	0.0132041415	0	0.0063645863	0	0.013774104	0	0.0123017	0	0.008929419	0.013774104	0.01721763	0.010140591	0	0.026978247	0
NODE_531_length_42214_cov_10.462424__full	0.013788513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068942565	0	0	0	0	0	0	0	0	0	0	0	0.013788513	0	0	0	0
NODE_532_length_42212_cov_10.690001__full	0	0	0	0.0048024347	0.0068945843	0.006561742	0	0	0	0.011459274	0.012410251	0.005515667	0.013789169	0	0.0146450475	0	0.0067043887	0.008463697	0.0038514573	0	0.0068945843	0.047216013	0	0	0	0	0	0.0116970185	0.011411726	0.0068945843	0	0.010555846	0.0068945843	0.024392564	0.050734628	0.005277923	0.013789169	0.0048499834	0
NODE_534_length_42068_cov_9.940790__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_535_length_42068_cov_8.538707__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_537_length_41992_cov_9.966582__full	0	0	0	0.01386167	0	0.020792505	0	0	0.006930835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006930835	0	0	0	0	0.006930835	0	0	0	0	0	0	0	0
NODE_543_length_41779_cov_13.698177__full	0	0	0	0.02786519	0	0	0	0.0069662975	0.0034831488	0.0069662975	0	0	0	0	0	0	0.0041797785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137884645	0.013932595	0	0	0.006341733	0
NODE_544_length_41766_cov_58.479708__full	0	0	0	0.013936947	0	0	0.0069684735	0	0	0.02090542	0	0	0	0.003940792	0.0069684735	0.0069684735	0.04181084	0.026336025	0	0	0.27153018	0.01754133	0.032439448	0	0.011822376	0	0.02090542	0	0	0	0.013312188	0	0.042579778	0.006872357	0.052527875	0.04805844	0.02090542	0	0
NODE_545_length_41765_cov_7.545985__full	0	0	0	0	0.0034843206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_546_length_41735_cov_13.811822__full	0	0	0	0.018804858	0.0037994469	0.027798485	0	0	0	0.027365636	0.013947337	0.024095226	0.0054827463	0.020391969	0	0	0.012889263	0	0	0.0069736685	0	0	0.019766742	0.010436456	0.0069736685	0	0	0	0	0	0	0	0	0.0069736685	0.020921005	0.04184201	0.0069736685	0.017891066	0
NODE_553_length_41346_cov_16.927704__full	0	0.035440333	0	0	0.018448394	0.006893873	0	0.014079037	0	0	0.014079037	0.014079037	0	0	0.0070395186	0	0.0070395186	0.0035197593	0.014079037	0	0.0070395186	0.034178074	0.0070395186	0	0	0.026847268	0.0070395186	0	0	0.0035197593	0	0	0	0	0.0070395186	0	0	0	0.0070395186
NODE_555_length_41336_cov_10.729175__full	0	0	0	0.014082455	0.010561842	0	0	0.02816491	0	0.014082455	0.049288593	0.0070412275	0	0.0067013064	0.004564658	0.027193706	0.06895547	0	0.019521197	0.012188608	0.0055358615	0	0.021123683	0	0	0.0070412275	0	0.0070412275	0.020905161	0.014082455	0	0	0	0.0070412275	0.017335989	0.0070412275	0.004321857	0	0
NODE_558_length_41230_cov_30.190319__full	0	0	0	0	0	0	0	0	0.0048198635	0	0.0070593962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011489776	0	0	0	0	0	0	0
NODE_561_length_41156_cov_12.876075__full	0	0	0	0	0	0	0	0	0	0	0.0068770424	0.003536068	0	0	0	0	0.007072136	0	0.014144272	0.005413842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_564_length_41014_cov_12.931223__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_568_length_40768_cov_7.348619__full	0	0	0	0	0	0	0	0	0	0	0	0.0042345757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051208823	0	0	0	0	0	0	0.0071396916	0	0	0
NODE_570_length_40637_cov_11.450886__full	0	0.0049892557	0	0.04297676	0.013189419	0.035813965	0.028157186	0.035813965	0	0.02662583	0	0.02148838	0.013535209	0.04080322	0.02148838	0.007162793	0.014127992	0.027910193	0.028651172	0	0.007162793	0.028651172	0.028453577	0	0.028651172	0	0.007162793	0.014325586	0.014325586	0	0.027564403	0.014325586	0	0	0	0.018228073	0	0.007162793	0
NODE_572_length_40552_cov_11.647616__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_577_length_40328_cov_14.352407__full	0	0.0036089402	0.011648166	0.014037533	0	0.0064214244	0.021653641	0.0047787344	0.0108268205	0.020757629	0.028871521	0	0.0036089402	0.0139877545	0	0.028697297	0.0053760763	0.007068545	0	0	0.014435761	0	0.014435761	0.004629399	0	0.021106077	0.034396935	0.004679178	0.014435761	0	0.015904225	0	0.024739908	0.007068545	0.021603864	0.012345064	0.021653641	0.02762706	0
NODE_579_length_40237_cov_7.705665__full	0	0	0	0	0	0	0	0	0	0	0	0.0072342656	0.012522763	0	0	0.0072342656	0.0072342656	0	0	0	0.0072342656	0.005837304	0	0	0	0	0	0	0.014468531	0	0	0	0.0072342656	0.014468531	0.013969616	0.010776561	0	0	0
NODE_585_length_39988_cov_30.747750__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_588_length_39804_cov_7.093187__full	0	0.00731326	0.0033792304	0.049629293	0.020678872	0.021939779	0.014021284	0	0.00731326	0.00731326	0.03263227	0.056513846	0.021939779	0.0314218	0.027739951	0.028496495	0	0.0137186665	0.006102789	0.00731326	0	0.03888637	0.023200685	0.027689515	0.01462652	0.01462652	0.028950421	0.021939779	0.051445	0.03238009	0.006506279	0	0.012003833	0.0365663	0.024839865	0.020577999	0.012306451	0.00731326	0.00731326
NODE_589_length_39797_cov_10.417225__full	0	0	0	0.06512473	0.01977451	0.014629101	0.036572754	0.01129972	0.05112619	0.04792292	0.0073145507	0.018563826	0.09246601	0.025600929	0.07995561	0.0073145507	0.029258203	0	0.04792292	0.050697405	0.03445406	0.03611875	0	0	0.048578706	0.035765633	0.0073145507	0.042979293	0.012813075	0.13690822	0.12581028	0.030569779	0.051201858	0.1203622	0.027845738	0.0073145507	0.055439252	0.036572754	0.021464424
NODE_590_length_39755_cov_7.224304__full	0	0	0	0	0	0	0.021966923	0	0	0	0.0073223077	0	0	0.0073223077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073223077	0	0	0	0	0
NODE_591_length_39723_cov_9.512972__full	0	0	0	0	0	0	0	0.002678594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005458267	0	0	0	0	0	0	0
NODE_592_length_39722_cov_14.306161__full	0.021985242	0.014656828	0	0.0863742	0.069746286	0.072323866	0	0	0.014656828	0.12347114	0.050894573	0.09572425	0	0	0	0.08596988	0.071565755	0.056302436	0.003664207	0.007328414	0.0069240876	0.19157486	0.18775903	0.054937836	0.018321035	0	0.029313656	0.052966744	0.028606085	0.03340746	0.029263115	0.011472759	0.003664207	0.15753563	0.106262006	0.16478823	0	0.025876883	0
NODE_594_length_39655_cov_18.049474__full	0	0	0	0.014124794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007340843	0	0	0	0.007340843	0.007340843	0	0	0	0	0	0	0	0	0	0	0.0036704214	0	0.014681686	0	0	0
NODE_595_length_39645_cov_10.026223__full	0	0	0	0	0	0.031725533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007342702	0	0	0	0	0	0	0	0	0	0.007342702	0	0.007342702	0	0	0
NODE_596_length_39581_cov_13.393825__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073546194	0	0	0	0	0	0	0.014709239	0.0073546194	0	0	0	0	0	0	0	0	0	0	0	0.0062894677	0	0	0
NODE_605_length_39022_cov_10.226550__full	0	0	0	0.0074603828	0	0.014200453	0.0074603828	0.0074603828	0	0.07542704	0	0.029841531	0.0074603828	0.029841531	0.0064313645	0.0149207655	0.0074603828	0	0	0.0074603828	0	0	0	0.027166083	0.0071002264	0	0	0.0074603828	0	0	0	0	0.0074603828	0.0149207655	0.05222268	0.029841531	0	0.007254579	0.02238115
NODE_611_length_38793_cov_8.896263__full	0	0	0	0	0.007504593	0	0.037057165	0	0	0.015009186	0	0	0	0	0	0	0.057966515	0	0	0	0	0	0	0.007504593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_615_length_38578_cov_7.050079__full	0	0	0	0	0	0	0	0	0	0	0.0075465804	0	0	0	0	0.0075465804	0	0	0	0	0	0.015093161	0	0	0	0.0064536277	0	0	0	0	0	0	0	0	0	0	0	0.014780889	0
NODE_616_length_38551_cov_7.224670__full	0.07807089	0.042498894	0.02265566	0.0075518866	0	0.02187443	0.0075518866	0.0075518866	0.016796438	0.06275878	0.06697742	0.02265566	0	0.014999609	0.0075518866	0	0	0.006926903	0	0.0075518866	0.0075518866	0	0	0.0075518866	0.00473946	0.031509597	0.0073435586	0.01132783	0	0	0	0	0	0.012603838	0.034686595	0.015103773	0	0	0
NODE_621_length_38374_cov_11.028948__full	0	0	0	0	0	0.0075868564	0.0052323146	0.0058601927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075868564	0.024905818	0	0	0	0	0	0.0075868564	0	0	0	0
NODE_622_length_38371_cov_8.696096__full	0	0	0.0058606523	0.007587452	0	0	0	0	0	0	0.007587452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007587452	0	0	0	0	0.007587452	0	0	0	0	0	0
NODE_624_length_38273_cov_9.694530__full	0	0	0	0	0	0.0059281797	0.0076069566	0.015213913	0.0076069566	0.03803478	0.037877396	0	0.015213913	0	0	0	0	0	0	0.0076069566	0	0	0	0.009233272	0.02282087	0.012013745	0.0069249533	0	0	0	0	0	0	0.0076069566	0.0076069566	0.0076069566	0	0	0
NODE_630_length_38143_cov_37.155530__full	0	0	0	0	0.018477088	0	0	0	0	0	0.0076329852	0	0	0	0	0	0.0076329852	0.0076329852	0	0	0	0.030531941	0.022898955	0.022898955	0	0	0	0.0076329852	0	0	0	0	0	0	0	0.022056695	0	0	0
NODE_631_length_38107_cov_9.888866__full	0	0	0	0	0	0	0	0	0	0.0076402244	0	0	0	0	0	0	0	0	0	0	0.0076402244	0	0	0.0076402244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_634_length_37990_cov_10.206593__full	0	0.007663848	0	0.005655391	0.014904862	0.007663848	0	0	0	0.0066596195	0.007663848	0.015327696	0.0067124735	0	0.007663848	0	0	0	0	0	0.007663848	0	0	0.0075581395	0	0	0	0	0.015327696	0	0	0.007346723	0	0.0035412263	0	0	0	0.01205074	0
NODE_643_length_37769_cov_12.582055__full	0	0	0	0.01355698	0.02955953	0.14423563	0.06108615	0.057311464	0.0077088703	0.08936974	0.09729126	0.084797576	0.023126611	0.08410644	0.12889764	0.07942795	0.038544353	0.038544353	0.023126611	0.038544353	0.015417741	0.096546955	0.12477738	0.038544353	0.091549486	0.09184189	0.09000771	0.19272177	0.022063319	0.046492465	0.035832956	0.0077088703	0.02759244	0.10399	0.061325394	0.02748611	0.019272177	0.015417741	0
NODE_648_length_37632_cov_10.547465__full	0	0	0	0.015474094	0	0.007737047	0	0	0	0	0.0061362786	0	0	0	0	0	0	0	0	0	0	0	0	0.015474094	0	0	0	0	0.007737047	0	0	0	0	0	0	0.014780428	0	0	0
NODE_650_length_37357_cov_7.139084__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_660_length_36918_cov_9.528993__full	0	0	0	0	0.0048955614	0	0.007887294	0	0	0.007887294	0.007887294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_661_length_36781_cov_23.150346__full	0.015833583	0	0	0.007916791	0.007752996	0	0	0	0.007916791	0.007916791	0.023750376	0	0	0	0	0.007261609	0.007916791	0	0	0	0	0.0039583957	0.007916791	0	0	0	0.0060604406	0.012994458	0	0.007916791	0	0	0.015833583	0.007916791	0	0	0	0	0
NODE_669_length_36246_cov_10.690569__full	0	0	0	0.0080341315	0	0.0040170657	0	0	0	0	0	0.021775266	0.015680408	0	0	0.008255762	0	0.0080341315	0	0	0.0080341315	0	0.03983821	0.0080341315	0.0080341315	0	0.029366136	0.022052305	0.016068263	0.029366136	0.016068263	0.013187056	0	0.032136526	0.007480053	0.0080341315	0	0	0
NODE_674_length_36015_cov_8.219958__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_682_length_35747_cov_8.105083__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007584909	0	0	0	0	0	0	0	0	0	0	0	0.0076972777	0	0	0	0	0	0	0	0
NODE_688_length_35538_cov_13.592370__full	0	0.008194868	0	0.005764666	0	0.014411665	0	0	0	0	0	0.008194868	0	0	0	0	0.008194868	0	0	0	0	0.015598508	0.007968803	0	0	0	0	0	0	0	0	0	0	0.0064993785	0.023341246	0	0	0.04916921	0
NODE_692_length_35212_cov_12.660012__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_699_length_34972_cov_9.649242__full	0	0	0	0.008328068	0.004537361	0	0	0	0	0	0	0.008328068	0	0	0	0	0	0	0	0	0	0.008328068	0.016656136	0	0	0	0	0	0	0.008328068	0	0	0	0	0	0	0	0	0
NODE_703_length_34860_cov_15.304652__full	0	0	0	0.055545952	0.008354941	0.025064822	0	0	0	0.052031115	0.039469894	0.015960818	0.008354941	0	0.008354941	0	0	0.008354941	0	0.008354941	0	0.008354941	0.037337944	0.031403054	0.008354941	0	0	0	0.023509076	0.008354941	0	0	0	0.006972054	0.024085278	0	0	0.006741573	0
NODE_706_length_34723_cov_8.582024__full	0	0	0	0	0	0	0	0	0	0.016776096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_707_length_34680_cov_8.010555__full	0	0	0	0.0053866203	0.007240081	0.008398494	0	0	0	0.016796988	0	0.016796988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_711_length_34559_cov_9.014103__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008428028	0	0	0	0	0	0	0	0	0	0.008137406	0	0	0	0	0
NODE_715_length_34348_cov_10.342463__full	0.016960056	0	0	0.0066085737	0.033920113	0	0.031463828	0.012924733	0	0	0.050880168	0.016960056	0.008480028	0.0056143636	0.037195157	0.008480028	0.016960056	0.008480028	0.016960056	0	0.008480028	0.023510147	0.056553014	0.033920113	0.053044036	0.008480028	0.025440084	0	0.016960056	0	0	0	0.007251886	0.016960056	0.050880168	0.050880168	0.037604537	0	0
NODE_716_length_34290_cov_9.021321__full	0	0	0.008494435	0.024194494	0.01698887	0	0	0	0	0.03397774	0.03397774	0.008494435	0.008494435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025483305	0.008494435	0	0.008494435	0	0
NODE_728_length_33822_cov_9.857130__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_732_length_33705_cov_7.240284__full	0	0	0	0	0	0	0	0	0	0.0048278943	0	0	0	0	0	0.008642527	0	0	0	0.01376844	0.008106095	0	0	0	0	0	0	0	0	0.019848011	0	0	0	0	0	0.017285055	0.0074504544	0	0
NODE_734_length_33606_cov_10.143015__full	0	0	0	0.015722143	0.026661884	0.034672406	0.008668101	0.008668101	0	0.041188426	0.017336203	0.06037781	0	0.011477762	0.025466284	0.017336203	0.008668101	0.022776183	0	0.008668101	0	0.030338354	0.043340508	0.034194164	0.025974413	0.015243903	0.034672406	0.008668101	0.017336203	0.008668101	0.008668101	0.008668101	0.017336203	0.034672406	0.034672406	0.026004303	0.033775706	0.017336203	0
NODE_735_length_33577_cov_8.001912__full	0	0	0	0	0	0	0	0	0	0.008675622	0.014479313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_737_length_33561_cov_9.545126__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_738_length_33546_cov_18.528747__full	0.0053299796	0.0064678406	0.023954965	0.016229488	0.033177625	0.008683675	0.009042999	0.012636244	0	0.0060486286	0.024493951	0	0.008444125	0.012456582	0	0.020661157	0.025931248	0.01503174	0	0.008683675	0.033117738	0	0	0.017247574	0.0079650255	0.020481495	0.008683675	0.021499582	0	0.004072344	0.015091628	0.0064678406	0	0	0.0064678406	0.008683675	0.008384238	0.013025512	0
NODE_748_length_33180_cov_9.549107__full	0	0	0	0	0	0	0.017559795	0	0.03511959	0.008779897	0.0073872237	0.017559795	0.03511959	0.03511959	0.023796549	0	0.008779897	0.008779897	0	0.035089314	0.03511959	0	0.008779897	0	0.03330306	0	0	0	0	0	0.017559795	0	0	0	0.017559795	0.008779897	0.024341507	0	0
