Contig	T0_A Trimmed Mean	T0_B Trimmed Mean	T0_C Trimmed Mean	T1H218OP_A Trimmed Mean	T1H218OP_B Trimmed Mean	T1H218OP_C Trimmed Mean	T1H218O_A Trimmed Mean	T1H218O_B Trimmed Mean	T1H218O_C Trimmed Mean	T1H2OP_A Trimmed Mean	T1H2OP_B Trimmed Mean	T1H2OP_C Trimmed Mean	T1H2O_A Trimmed Mean	T1H2O_B Trimmed Mean	T1H2O_C Trimmed Mean	T2H218OP_A Trimmed Mean	T2H218OP_B Trimmed Mean	T2H218OP_C Trimmed Mean	T2H218O_A Trimmed Mean	T2H218O_B Trimmed Mean	T2H218O_C Trimmed Mean	T2H2OP_A Trimmed Mean	T2H2OP_B Trimmed Mean	T2H2OP_C Trimmed Mean	T2H2O_A Trimmed Mean	T2H2O_B Trimmed Mean	T2H2O_C Trimmed Mean	T3H218OP_A Trimmed Mean	T3H218OP_B Trimmed Mean	T3H218OP_C Trimmed Mean	T3H218O_B Trimmed Mean	T3H218O_C Trimmed Mean	T3H2OP_A Trimmed Mean	T3H2OP_B Trimmed Mean	T3H2OP_C Trimmed Mean	T3H2O_A Trimmed Mean	T3H2O_B Trimmed Mean	T3H2O_C Trimmed Mean
NODE_3199_length_11531_cov_17.060794__full	101.721954	82.02597	77.19135	66.33887	47.305477	66.444496	63.412186	87.84634	0	87.663185	60.933517	69.41931	37.714634	33.272186	30.549448	48.43454	54.730156	45.203945	132.96535	40.99551	129.49507	15.630674	47.246216	63.67451	36.63712	79.955284	19.451918	8.708191	16.244265	29.921215	19.484917	32.132187	80.97452	23.518402	86.3623	132.47037	70.01201	43.371376
NODE_3205_length_11505_cov_10.887778__full	0	0	0	74.99374	0	55.42403	0	0	0	0	0	0	35.243908	39.87007	26.300264	63.899128	53.775463	96.25418	16.2715	10.213091	34.685844	24.609726	38.3303	92.2669	3.4892867	12.548576	0	5.6348696	0	31.512964	0	31.865963	21.611584	29.982292	0	0	51.479992	37.46199
NODE_3224_length_11461_cov_8.994103__full	152.10411	129.9445	78.55201	28.845694	0	30.285336	43.3481	45.7512	0	45.268932	63.61271	48.93871	23.334545	0	10.70386	30.405363	25.259209	20.988016	111.70484	61.5856	125.67429	5.7694726	17.653177	22.455652	22.396326	62.662605	19.009626	0	0	8.325705	25.814459	14.387978	12.429918	0	73.479225	94.89677	0	9.5635
NODE_3242_length_11433_cov_58.970002__full	86.47139	0	57.632496	266.92044	120.936584	177.1289	60.337963	82.735794	62.051304	79.07927	184.09886	176.86961	205.31186	144.02028	91.25199	225.93097	339.24057	515.9701	288.8914	164.17952	416.6762	103.26007	118.336586	215.85928	116.102905	259.10104	76.401375	89.04244	131.15096	145.30113	115.34328	206.0073	184.24481	123.99065	186.19635	326.72083	214.0446	190.89
NODE_3245_length_11431_cov_6.848659__full	0	0	0	0	0	73.39348	107.56791	0	0	24.29735	0	0	44.079975	28.953018	20.211267	0	53.48232	45.50133	10.696838	12.247119	0	4.575495	32.16803	29.007683	0	14.973505	0	3.9697626	6.2421947	0	0	0	34.583374	0	0	0	23.913622	0
NODE_3249_length_11413_cov_39.203200__full	0	0	0	140.85489	157.56683	84.167015	48.533195	46.52412	0	62.4525	79.7371	71.28687	148.63126	170.71718	144.72458	95.916245	131.42992	222.3574	33.31163	13.787511	40.285686	88.246124	125.03157	142.15883	10.251653	32.023773	12.54819	18.057512	21.691132	9.198678	11.458124	38.088882	37.371708	0	0	18.354544	47.150143	35.30956
NODE_3253_length_11397_cov_9.326872__full	0	0	0	0	0	23.641905	0	0	0	27.525734	0	0	27.885014	0	0	23.435543	49.436035	46.162502	44.232243	8.35938	40.47061	12.948336	37.03497	43.361156	6.1683297	25.82199	6.0489974	7.4476933	13.150548	17.546183	6.903586	17.337944	22.75274	0	23.649214	40.09651	29.473576	32.518326
NODE_3257_length_11390_cov_9.695864__full	0	0	0	41.922695	0	34.76631	0	0	0	0	0	0	21.814848	17.55704	0	26.509094	56.390865	63.603893	0	5.146797	0	8.794879	20.846975	35.057037	0	5.056643	0	5.9679713	6.072855	13.102116	0	19.358541	25.932484	0	0	0	15.986952	13.619119
NODE_3260_length_11381_cov_7.675235__full	0	0	0	111.228905	86.95321	136.74745	0	0	0	0	0	0	0	16.405579	27.956177	83.623405	313.6898	237.31824	0	0	0	5.6467505	38.813236	49.80077	0	0	0	25.862993	21.020477	50.95024	0	0	18.11277	0	0	0	29.235434	34.4773
NODE_3266_length_11370_cov_6.949250__full	0	0	0	21.803228	0	21.285501	0	0	0	24.131313	0	0	26.956032	19.796	14.363339	23.74282	20.523867	23.075064	23.082096	13.179541	24.838186	8.3079815	21.751635	25.87146	5.3579917	17.928501	4.4568233	4.936225	0	13.652802	0	32.425232	15.7682705	20.671223	12.616161	27.43157	17.722124	16.736582
NODE_3271_length_11364_cov_9.656281__full	0	0	0	55.6277	51.666435	62.00416	66.20477	70.862595	0	99.4041	103.85843	75.21805	53.977512	42.808598	58.527344	58.223003	44.361404	65.37983	76.97603	56.563206	118.02309	29.237469	44.752525	79.42927	28.27026	57.413612	11.420349	7.3598175	12.327224	25.888945	11.887953	47.876263	57.041805	34.691994	47.238754	88.77719	75.847435	51.70438
NODE_3275_length_11360_cov_6.738034__full	0	0	0	0	0	0	0	0	0	10.035679	0	0	0	0	0	0	15.803171	9.970267	17.379286	11.565708	26.623192	11.194153	14.049256	37.00872	5.84113	23.306046	5.2974234	0	5.3031716	6.01001	3.1377602	38.1334	25.318434	0	15.732309	19.84995	15.7563925	14.482359
NODE_3289_length_11327_cov_6.340221__full	0	0	0	0	0	22.843655	0	0	0	12.245701	0	0	19.291721	14.931717	0	12.217076	23.664248	24.818806	12.274923	12.099095	34.15933	5.731637	16.451546	32.78859	4.691283	11.356227	0	0	5.0751414	8.50492	5.2995725	10.398668	16.35066	0	14.3606	14.923765	20.903091	10.525495
NODE_3296_length_11318_cov_13.441929__full	0	0	0	0	0	0	0	0	0	0	0	21.29049	25.416832	0	17.614405	0	31.858236	38.539097	45.047356	22.391563	69.75119	16.658974	47.554317	49.392162	7.8830085	23.363012	4.0617785	5.1804614	10.94817	8.849781	6.850776	22.453741	0	0	0	0	0	0
NODE_3305_length_11289_cov_16.592851__full	0	0	0	0	0	10.983445	0	53.56996	0	31.139025	51.982147	0	35.983147	30.094944	39.157574	10.688242	48.242046	31.657923	0	0	20.50743	28.565672	30.078289	44.012566	0	19.117283	3.7441907	9.703401	11.880024	16.764336	0	29.504139	19.01107	14.968984	0	0	22.610453	14.549716
NODE_3309_length_11283_cov_45.683655__full	0	0	0	68.84542	0	137.36853	0	0	0	28.23351	0	35.59126	50.694042	33.06796	0	79.98024	195.49736	116.44836	145.8091	30.463926	80.87646	42.33849	103.799324	123.99481	9.175731	54.250675	7.41433	18.898214	25.307354	40.106377	10.835944	0	80.62928	0	0	0	58.268837	49.993614
NODE_3313_length_11277_cov_13.284935__full	90.321915	77.28507	56.392612	0	0	0	0	0	0	0	0	0	16.517424	15.764853	0	18.249226	40.690464	35.18003	46.916126	15.752372	36.6649	13.392911	43.791115	35.891964	8.213579	42.61827	7.9223166	5.964453	9.7414875	14.753869	10.750974	32.91243	17.61298	0	30.49366	38.878284	20.976036	12.772941
NODE_3315_length_11270_cov_12.305434__full	0	0	0	0	65.21593	29.989809	0	0	112.22552	48.784874	65.21603	58.244705	41.866806	32.007095	30.865108	67.4931	57.3784	125.19015	96.399284	43.76429	126.28397	69.81275	86.348724	164.16847	24.066347	85.69025	29.902977	24.054855	34.19694	18.771982	46.018085	55.919064	85.694046	26.118605	49.32584	86.16007	89.629	66.85392
NODE_3327_length_11241_cov_19.605008__full	75.51467	0	53.46319	0	0	0	46.72764	157.34698	130.35791	37.467094	0	0	0	57.189922	46.655914	50.61044	50.056496	72.32405	82.74557	40.208954	106.28659	15.151358	90.53501	68.5885	17.338076	39.61164	12.159572	9.671641	25.73525	14.410798	34.83622	29.469698	0	36.284683	56.46519	94.12832	44.37574	0
NODE_3329_length_11232_cov_11.400701__full	0	0	0	0	0	13.105273	0	0	0	27.88059	29.9228	0	0	13.203128	0	23.059155	28.954681	55.782936	30.594145	15.126429	38.447163	33.054543	46.68408	59.452377	10.898335	43.91558	11.183578	12.409365	15.076399	0	16.009325	35.44927	54.220272	0	21.273712	42.53118	35.36094	32.229496
NODE_3330_length_11232_cov_7.886643__full	28.575796	0	21.867455	0	0	15.075997	0	0	0	0	0	0	0	0	0	19.329155	28.899439	30.978043	40.382896	12.256767	39.091637	6.670543	25.703629	36.29557	5.831261	16.263184	3.3464007	5.8036895	6.838881	14.281231	7.650792	26.740526	18.508923	17.929718	16.933226	21.982655	30.526068	20.114098
NODE_3335_length_11216_cov_6.875866__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.862751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_3352_length_11187_cov_7.770743__full	22.743532	0	24.742125	0	0	0	0	0	0	0	0	0	0	0	0	0	25.730951	45.07378	18.192652	11.155511	22.205536	12.191847	27.434826	27.96457	0	16.258883	2.3386009	11.976346	10.046603	11.494212	0	15.263614	24.063915	0	0	0	0	16.382185
NODE_3372_length_11145_cov_32.609180__full	295.42255	381.4944	312.73425	55.810345	62.999596	74.961	51.386482	69.88633	66.56351	126.80378	63.90613	87.36223	72.874504	50.413155	45.332222	58.974236	101.21805	106.0386	195.31464	116.12388	264.86914	34.127716	57.03223	129.0787	63.728706	161.5429	40.605537	9.30484	17.703445	31.714054	38.700516	84.127106	79.809135	35.251896	152.86046	197.7962	73.13226	74.58715
NODE_3373_length_11144_cov_6.662834__full	0	0	0	0	0	0	0	0	0	12.983831	0	0	24.231205	19.331852	0	0	23.611156	23.261723	21.679264	7.7272635	23.266169	9.337308	27.419361	25.979385	4.1591554	19.152082	2.9331043	0	0	0	0	18.279608	0	0	0	0	0	0
NODE_3380_length_11133_cov_7.488128__full	0	0	0	0	0	29.21042	0	0	0	17.489225	0	0	24.342134	0	0	0	20.391098	26.67304	20.798079	7.937582	24.867172	0	29.658876	17.090239	0	0	0	2.8529084	0	11.772989	0	19.685888	19.947496	0	0	0	31.03217	0
NODE_3382_length_11128_cov_19.209810__full	0	0	0	0	0	37.095627	0	0	0	20.560818	0	0	80.082375	73.11668	42.118904	79.6443	105.64795	125.353676	50.61678	26.316029	55.32534	44.00445	98.501114	105.00627	12.006173	49.547256	10.421068	17.199959	24.242056	36.141266	8.868447	62.732746	56.310665	33.948086	33.457294	30.333536	75.373505	58.59573
NODE_3392_length_11102_cov_10.577206__full	0	0	18.632786	0	0	0	0	0	0	0	0	0	0	0	0	39.889835	65.90668	58.68817	19.60631	20.01684	57.4295	36.139584	66.71485	259.37717	8.568472	45.39795	0	18.433151	24.92676	33.35484	11.988233	105.93944	215.87451	82.854836	48.483467	61.26344	177.6897	147.96104
NODE_3398_length_11083_cov_6.045521__full	0	0	27.451885	0	0	0	0	0	0	0	0	0	0	0	0	0	16.337364	0	31.010162	8.0230665	31.679605	14.173052	26.480844	24.786303	4.337669	15.874505	4.643024	4.7967687	0	0	0	0	0	0	0	0	0	0
NODE_3410_length_11064_cov_5.692932__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.963457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_3419_length_11047_cov_7.168067__full	0	0	0	55.275867	0	37.239677	0	0	0	0	0	0	44.231827	62.37272	43.304108	0	80.00581	61.611378	0	0	0	13.882863	37.4031	38.865326	0	0	0	10.029972	14.983281	13.1226425	0	0	0	0	0	0	0	17.520338
NODE_3451_length_10998_cov_7.869254__full	0	0	0	0	0	16.989246	33.778675	36.59289	0	67.133446	74.876686	43.806126	50.311348	11.003687	28.778164	21.136522	14.6372385	24.706472	18.093199	10.618189	22.019049	7.4942646	16.98556	18.514647	8.774273	22.18599	6.8452477	0	0	6.0162845	0	0	14.385498	0	31.442749	36.404957	18.697563	17.501434
NODE_3461_length_10975_cov_16.121644__full	0	0	0	135.61952	91.43785	130.76558	148.32823	190.01355	122.94047	220.85005	229.15283	216.69598	193.64539	119.60002	152.77051	148.27086	147.64159	222.84686	133.37155	173.14626	431.08057	101.71241	89.607925	210.90938	61.86924	95.188545	38.25721	54.58986	69.95238	59.356667	75.17838	116.8132	191.95844	132.3929	210.78847	253.00914	159.5759	184.61234
NODE_3482_length_10916_cov_9.671258__full	0	0	0	0	0	0	0	0	0	33.42807	30.891848	0	37.170174	33.6322	24.503613	0	53.060783	53.50258	48.49515	19.259132	45.37121	25.42549	40.411144	48.911972	9.265222	27.088028	7.631476	6.315686	11.024252	9.316821	6.3352942	17.33416	15.904025	0	0	0	0	0
NODE_3483_length_10910_cov_8.364351__full	0	0	0	0	0	0	0	0	0	0	0	0	0	17.57187	0	14.600681	39.155514	35.101196	13.204048	6.106361	22.459831	9.112247	22.517967	18.53893	2.3527467	0	0	4.8267245	5.9367	8.166563	0	0	0	0	0	0	0	9.904895
NODE_3494_length_10876_cov_9.515635__full	46.523823	0	42.0954	0	0	0	0	0	0	13.804641	0	0	0	0	0	0	37.526207	30.20779	30.12948	19.281334	62.80599	13.4852915	29.517609	45.43464	6.0078726	18.121918	3.7631035	6.6428423	7.69826	9.513777	7.6296873	26.926973	18.536566	0	12.616532	19.696396	0	16.944479
NODE_3516_length_10824_cov_7.844662__full	54.218567	0	42.258118	0	0	15.501144	0	0	0	34.51197	34.855225	30.08139	21.221481	14.718256	0	0	51.410492	33.8954	65.64811	29.028309	57.901646	12.08878	34.57036	32.798397	15.445045	39.407475	13.332223	6.29413	11.557764	7.706078	10.355225	12.516444	0	0	16.358763	17.148	0	13.282473
NODE_3528_length_10796_cov_6.060578__full	0	0	0	0	0	26.279795	0	0	0	0	0	0	25.685661	31.490711	27.011898	34.89115	61.2655	61.648613	20.651743	0	23.08944	25.005323	34.395325	57.168648	5.8837404	8.207264	4.0960135	5.2916927	0	20.313087	5.566792	42.52609	61.40785	26.195366	0	21.103527	42.46024	39.35765
NODE_3537_length_10783_cov_7.860726__full	0	0	17.022778	0	0	0	0	0	0	0	0	0	0	0	0	0	17.32515	14.482395	25.759169	9.440811	20.452303	4.7609444	20.610909	21.842442	3.2054121	20.068645	3.092258	4.5002613	0	8.891443	3.7420332	0	14.25943	0	18.479992	22.863024	0	11.9627
NODE_3540_length_10775_cov_7.841795__full	0	0	0	0	0	0	0	0	0	39.12632	56.341526	36.110634	36.77643	27.407927	0	0	20.402699	26.629404	27.643627	19.632542	38.72153	13.834048	30.274181	27.424553	9.548573	32.95085	8.5801525	4.3167415	7.6835723	7.1959634	0	13.745164	0	0	0	0	0	0
NODE_3542_length_10770_cov_6.363040__full	31.25727	0	23.344528	0	0	13.1736765	0	0	0	0	0	0	12.899037	0	0	0	13.15725	14.817849	13.441829	7.963277	18.278511	5.4725885	14.110483	19.042269	0	6.679954	0	0	5.3583384	7.0136013	0	0	12.427809	0	0	0	14.055033	18.958359
NODE_3553_length_10748_cov_6.224528__full	0	0	0	0	0	14.531237	0	0	0	0	0	0	0	0	0	14.336268	32.25325	20.743397	23.09612	12.461949	29.933332	5.217086	19.31436	22.368448	3.2377357	9.405451	4.639518	0	0	7.0139413	0	0	0	0	0	0	0	0
NODE_3558_length_10737_cov_12.339255__full	0	0	0	0	0	0	0	0	0	15.208941	0	0	20.289852	15.838493	0	0	33.46752	32.355755	49.998425	27.020044	70.67321	16.755064	49.47749	49.028336	7.5373073	23.978382	3.9456396	5.1409383	15.998951	9.125092	8.479798	19.061602	0	0	0	0	0	0
NODE_3565_length_10717_cov_6.351667__full	34.46178	0	25.38976	0	0	14.248134	0	0	0	16.36547	23.009672	0	16.194826	0	0	0	19.046473	12.107139	16.03354	15.806014	32.916096	6.093891	17.659342	28.146042	4.34192	14.310904	6.143203	0	0	8.642835	0	18.718958	0	0	11.947744	34.388496	16.443275	11.134055
NODE_3569_length_10708_cov_10.563013__full	61.049454	0	30.018414	82.699814	63.73811	81.745476	0	0	0	57.71002	35.35922	0	51.116055	34.882156	27.173822	83.77483	83.23643	89.72022	128.04472	40.611744	107.7218	18.517992	64.66341	109.25863	13.817971	43.66835	8.505471	10.227798	12.454967	32.888783	16.492424	40.83407	72.794716	34.52946	58.158356	95.5262	79.132576	70.698235
NODE_3570_length_10707_cov_8.073152__full	0	0	0	0	0	14.235084	20.863306	41.9336	0	15.682205	37.74429	42.13701	24.515205	17.920761	16.00663	13.312954	21.867516	29.754393	36.881615	19.352205	64.61717	5.788909	13.689362	15.313901	8.191939	22.636745	5.7385035	6.008103	8.942439	8.17405	16.130169	0	8.083447	0	16.282858	22.36399	0	9.791855
NODE_3575_length_10695_cov_15.039071__full	0	0	0	0	0	44.15541	0	0	0	0	0	0	0	0	0	0	32.913918	31.296175	26.283216	0	26.087452	10.698768	61.452957	19.268044	0	0	0	5.60963	0	11.524602	0	0	0	0	0	0	0	0
NODE_3577_length_10692_cov_14.540734__full	245.59244	189.26929	195.96407	0	0	21.227234	0	0	0	20.846754	0	0	22.61309	25.383116	0	45.683075	41.263805	41.796795	55.02614	38.334423	98.82757	21.96933	44.36541	76.61646	17.214798	55.625317	16.176012	8.071248	11.448566	19.640598	13.967749	63.822723	83.88164	31.323671	73.83379	94.78257	81.96838	70.75053
NODE_3582_length_10679_cov_25.673629__full	207.22919	0	166.56674	145.78981	144.72408	156.8183	72.81798	55.087265	120.56262	88.046425	120.225075	127.86736	113.71932	80.78189	60.461327	184.11417	92.39042	166.30664	130.8049	65.123245	133.88773	34.96803	114.71426	118.25261	26.525799	99.25736	29.857021	21.724174	26.984806	69.52928	22.46576	94.3938	126.78084	57.23953	117.36816	171.27403	116.89332	105.14741
NODE_3587_length_10665_cov_19.476055__full	263.17444	162.07935	325.40158	213.58891	154.04004	252.03339	120.32044	99.54327	175.59557	105.2786	119.53861	179.84354	180.05441	131.70396	107.80317	246.21068	182.88124	164.66698	249.10344	128.85927	736.17456	57.107975	131.15826	254.69107	50.823456	195.39609	38.60803	24.394928	31.695192	60.572212	46.63349	145.76091	147.69624	93.91009	197.85008	284.35635	147.9195	140.96968
NODE_3609_length_10632_cov_9.200133__full	0	0	0	0	0	13.166101	0	0	0	0	0	0	0	0	0	0	33.34047	30.539219	54.1466	21.11607	46.74751	14.563705	26.011766	56.08957	4.6745815	19.967352	14.840576	5.8807507	9.642993	5.824359	7.602926	8.656985	0	0	0	0	0	0
NODE_3650_length_10581_cov_8.785823__full	27.431036	0	22.542124	0	0	33.21344	0	0	0	29.146662	0	27.83012	20.053467	0	0	36.053787	31.7938	33.539036	59.36383	29.27447	75.1768	10.374694	28.964108	37.33358	10.459793	29.52668	9.748535	5.3031206	7.7967834	13.334221	7.484077	28.134092	23.461603	18.6661	50.566406	79.905205	37.801895	34.706467
NODE_3670_length_10546_cov_11.119747__full	29.822718	0	16.637102	0	0	0	0	0	0	10.577474	0	0	0	0	0	17.029066	30.428617	22.418144	31.203463	8.159115	28.129408	8.067429	29.206669	27.037508	5.1834793	22.113165	3.4857876	4.7482367	4.48365	9.331695	4.301774	13.923274	20.515709	0	22	20.474033	22.384056	15.847083
NODE_3684_length_10522_cov_6.988583__full	193.8071	177.73833	132.35786	0	0	0	0	0	0	19.457691	0	0	19.947622	0	0	0	15.640745	0	50.72258	8.143959	51.52774	11.612896	25.199764	57.165916	11.840617	37.2033	8.854649	0	0	6.5071764	0	15.215831	20.564589	0	39.54402	52.84469	0	20.093937
NODE_3695_length_10498_cov_5.703145__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.86182	18.941809	21.194975	12.312003	30.074942	9.121216	14.866223	19.523514	0	12.640219	0	4.250054	9.419798	4.811037	4.6971226	17.532532	0	0	0	0	0	0
NODE_3698_length_10494_cov_13.141703__full	67.70129	0	39.250378	0	55.32814	36.68249	47.380344	44.86939	0	80.969284	77.57734	79.25564	69.93469	47.992695	42.27669	25.230505	53.909344	56.104942	67.29345	57.95435	132.85617	34.852417	71.7493	83.93448	27.962942	70.67132	14.910204	7.201611	11.459291	20.1942	24.87637	47.066704	36.54812	23.59087	53.923847	80.77723	42.99742	41.48679
NODE_3742_length_10410_cov_13.940840__full	63.924194	0	77.897224	44.46881	37.200237	41.842754	24.993502	30.416504	55.660385	29.793264	75.440765	23.754927	38.20403	22.26944	28.559996	25.418129	60.853043	77.24886	58.572342	36.278862	70.78493	9.7167	31.743015	56.901344	14.396036	27.438705	20.380875	8.906108	10.377843	24.096058	9.829434	45.53736	22.553715	26.312325	40.973576	56.526966	38.83669	27.097466
NODE_3755_length_10390_cov_6.427072__full	60.55284	0	47.885307	0	0	0	0	0	0	0	0	0	0	0	0	0	20.460396	27.384657	11.265516	7.372504	9.835504	4.289171	12.856554	22.721245	2.3273654	5.9453125	0	2.8592665	0	5.285916	0	9.560222	21.5051	11.116211	0	20.003038	41.04221	11.25944
NODE_3760_length_10372_cov_7.412732__full	46.821198	0	40.09348	0	0	0	0	0	0	0	0	0	0	21.511631	0	58.22913	50.00337	76.17435	75.93033	33.08859	97.82109	40.894783	74.81935	87.767715	18.441523	52.07489	10.863587	11.640869	12.797065	25.272175	11.768261	53.271194	78.9237	33.05065	40.654564	82.79696	68.1013	75.82163
NODE_3769_length_10362_cov_6.359349__full	139.5397	0	53.309944	0	0	0	0	0	0	0	0	0	0	0	0	35.48379	29.289274	25.264034	0	9.468124	41.82365	3.0323107	24.21856	11.037859	0	0	5.408725	8.5063095	0	9.317668	9.23466	22.237598	19.913294	0	18.42896	0	0	0
NODE_3776_length_10355_cov_6.624122__full	116.77594	117.05727	98.35993	0	0	0	0	0	0	18.489058	0	0	0	0	0	0	29.950788	28.613392	41.396515	20.447578	41.853565	11.809255	28.642351	25.307348	8.789875	30.715078	9.605553	0	7.9341316	12.31976	7.277953	17.322264	21.550789	0	23.870768	33.658684	29.906914	0
NODE_3805_length_10309_cov_35.036631__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.829742	0	9.746419	0	0	0	79.058174	18.132204	0	10.731875	14.225806	0	0	0	0	0	0	0	0	0	0	0
NODE_3811_length_10298_cov_13.987156__full	0	0	34.583317	88.58091	0	66.97307	0	0	0	47.98905	41.750275	0	62.81038	44.32494	36.471752	57.440224	87.93858	114.270744	63.242172	23.863148	76.83326	33.430916	68.93836	76.35603	14.109481	45.41526	8.405627	16.082548	25.752462	39.16893	13.067879	39.77075	48.733524	33.226734	55.470657	63.000656	58.969784	60.49332
NODE_3817_length_10288_cov_6.020120__full	0	0	0	0	0	0	0	0	0	19.765066	0	0	0	0	0	0	16.817993	9.13193	25.717838	9.535941	32.86719	14.737344	15.275367	32.60684	9.98707	24.643217	10.173242	3.7325225	0	4.577471	4.337059	13.166228	35.43787	0	26.83421	30.840128	36.335526	26.610125
NODE_3823_length_10273_cov_31.877531__full	19.37965	0	0	126.93349	106.49555	118.042694	123.1316	164.29141	100.7312	180.28427	260.39404	245.27461	189.76633	132.76677	162.72044	159.05542	135.00252	199.28702	100.09154	171.40303	400.75204	113.47843	96.86906	240.51433	79.20755	112.95445	48.36154	52.807816	66.93919	51.960926	61.907585	169.92064	215.26375	135.65338	203.09187	215.94566	217.87619	196.8403
NODE_3830_length_10253_cov_6.949675__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.547894	52.966347	67.00264	26.399427	9.244473	16.196526	12.138898	27.555483	34.576817	0	0	0	9.402178	10.612009	24.264599	6.376993	0	15.092379	0	0	0	0	0
NODE_3849_length_10238_cov_6.319558__full	119.775444	0	83.31696	0	0	51.680065	0	0	0	26.07511	0	0	30.998348	48.906937	21.214869	57.343063	60.23535	55.44053	27.379847	32.77687	64.877205	19.65088	31.555286	38.154076	8.389097	19.014868	7.761013	7.321696	10.52489	24.647797	11.587335	24.206718	43.004734	30.628633	40.04185	60.312885	48.01784	39.429405
NODE_3851_length_10232_cov_8.759005__full	0	0	0	52.49504	0	60.72493	39.860703	0	0	20.293695	0	0	39.2581	35.959225	0	81.12993	51.610535	87.08684	49.039562	29.805708	65.540886	15.388032	48.296894	70.70399	9.932224	24.755566	6.434979	11.538462	19.788517	31.844831	7.886709	37.082874	46.792152	55.733192	39.245758	43.67743	65.57119	67.57196
NODE_3859_length_10210_cov_6.876471__full	98.40667	0	51.813454	0	0	69.38127	87.291916	68.702675	84.4186	108.241	106.149216	118.79843	81.5455	31.840733	50.16203	40.10294	44.78628	44.565937	89.03954	46.681137	116.814	21.352661	36.046497	44.47493	23.264854	57.46808	16.068478	7.458582	12.944776	17.759554	20.722996	21.444666	26.27115	24.283962	41.325825	48.343163	31.042965	31.932184
NODE_3879_length_10181_cov_9.678734__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.53904	38.66076	33.00875	18.073097	11.730313	19.561855	6.7767196	35.963783	92.39617	0	12.146417	0	4.3949494	0	12.426736	0	0	16.189833	0	0	0	0	0
NODE_3888_length_10172_cov_4.442966__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.53326	16.37306	11.673282	18.948227	13.081264	8.70255	20.322172	19.679268	0	11.605987	3.4347007	3.658204	0	5.876829	0	0	0	0	0	0	0	0
NODE_3896_length_10165_cov_7.959865__full	184.7036	0	107.57172	114.89873	0	147.7919	95.75419	91.28042	0	93.91193	71.006325	147.33743	128.49251	71.50616	69.67743	138.69717	91.91758	112.89861	82.2548	76.81941	158.47266	28.484636	79.5838	171.96661	19.603106	61.23971	17.438713	19.261896	28.94731	36.853466	18.504381	83.761734	141.52246	47.09817	123.35164	217.87332	150.23062	175.98813
NODE_3897_length_10165_cov_7.514405__full	0	0	0	0	0	33.939213	0	0	0	19.78558	0	0	0	0	0	0	36.59756	43.90438	66.991234	25.813755	115.01087	19.590904	42.207542	49.112034	9.369939	33.649807	7.2869663	6.4198556	9.608985	12	12.379922	17.065557	22.863228	0	32.844704	47.085526	0	0
NODE_3899_length_10161_cov_12.581395__full	85.163574	0	54.763954	0	0	27.864832	0	0	0	37.458107	27.03851	50.57008	35.752415	39.007214	32.40606	34.271667	64.33826	76.80846	71.800575	42.842304	124.30929	36.858395	67.66286	109.29098	18.773943	63.267117	17.135834	15.449895	27.914328	25.08878	21.251026	60.68394	45.453335	0	37.811897	64.03307	47.94851	42.030186
